fuelbed,thin,herb,rxfire,eligibility_thinning,eligibility_herbicide,eligibility_rxfire,treatability_thinning,treatability_herbicide,treatability_rxfire,post_1,max_tslt,mfri_shortens,mfri_lengthens_1,mfri_lengthens_2,crown_fire,mfri_lower,mfri_upper,succession_post_1,succession_post_2,succession_max,probability_of_ignition
3032102,3032102,3032102,3032102,1,1,2,1,1,2,3011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3032103,3032103,3032103,3032103,1,1,2,1,1,2,3011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3032104,3032104,3032104,3032104,1,1,2,1,1,2,3011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3032105,3032105,3032105,3032105,1,1,2,1,1,2,3011105,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3032106,3032106,3032106,3032106,1,1,2,1,1,2,3011106,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3032201,3032201,3032201,3032201,1,1,2,1,1,2,3011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3032202,3032202,3032202,3032202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3032203,3032203,3032203,3032203,1,1,2,1,1,2,3011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3032204,3032204,3032204,3032204,1,1,2,1,1,2,3011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3032205,3032205,3032205,3032205,1,1,2,1,1,2,3011205,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3032206,3032206,3032206,3032206,1,1,2,1,1,2,3011206,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3032301,3032301,3032301,3032301,1,1,1,1,1,2,3011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3032302,3032302,3032302,3032302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3032303,3032303,3032303,3032303,1,1,1,1,1,2,3011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3032304,3032304,3032304,3032304,1,1,1,1,1,2,3011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3032305,3032305,3032305,3032305,1,1,1,1,1,2,3011305,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3032306,3032306,3032306,3032306,1,1,1,1,1,2,3011306,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3032401,3032401,3032401,3032401,1,1,1,1,1,1,3031401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3032402,3032402,3032402,3032402,1,1,1,1,1,1,3031402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3032403,3032403,3032403,3032403,1,1,1,1,1,1,3031403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3032404,3032404,3032404,3032404,1,1,1,1,1,1,3031404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3032405,3032405,3032405,3032405,1,1,1,1,1,1,3031405,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3032406,3032406,3032406,3032406,1,1,1,1,1,1,3031406,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3033101,3033101,3033101,3033101,1,1,2,1,1,2,3034101,1,3033101,3033201,3033201,3031401,1,3,3033102,-1,10,0.0001
3033102,3033102,3033102,3033102,1,1,2,1,1,2,3034102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3033103,3033103,3033103,3033103,1,1,2,1,1,2,3034103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3033104,3033104,3033104,3033104,1,1,2,1,1,2,3034104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3033105,3033105,3033105,3033105,1,1,2,1,1,2,3034105,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3033106,3033106,3033106,3033106,1,1,2,1,1,2,3034106,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3033201,3033201,3033201,3033201,1,1,2,1,1,2,3034201,1,3033101,3033301,3033301,3031401,4,8,3033202,-1,10,0.0001
3033202,3033202,3033202,3033202,1,1,2,1,1,2,3034202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3033203,3033203,3033203,3033203,1,1,2,1,1,2,3034203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3033204,3033204,3033204,3033204,1,1,2,1,1,2,3034204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3033205,3033205,3033205,3033205,1,1,2,1,1,2,3034205,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3033206,3033206,3033206,3033206,1,1,2,1,1,2,3034206,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3033301,3033301,3033301,3033301,1,1,1,1,1,2,3034301,1,3033201,3033401,3033401,3031401,9,20,3033302,-1,10,0.0001
3033302,3033302,3033302,3033302,1,1,1,1,1,2,3034302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3033303,3033303,3033303,3033303,1,1,1,1,1,2,3034303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3033304,3033304,3033304,3033304,1,1,1,1,1,2,3034304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3033305,3033305,3033305,3033305,1,1,1,1,1,2,3034305,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3033306,3033306,3033306,3033306,1,1,1,1,1,2,3034306,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3033401,3033401,3033401,3033401,1,1,1,1,1,1,3034401,1,3033301,3033401,3033401,3031401,21,32,3033402,-1,10,0.0001
3033402,3033402,3033402,3033402,1,1,1,1,1,1,3034402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3033403,3033403,3033403,3033403,1,1,1,1,1,1,3034403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3033404,3033404,3033404,3033404,1,1,1,1,1,1,3034404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3033405,3033405,3033405,3033405,1,1,1,1,1,1,3034405,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3033406,3033406,3033406,3033406,1,1,1,1,1,1,3034406,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3034101,3034101,3034101,3034101,1,1,2,1,1,2,3011101,4,3034101,3034201,3034201,3011101,1,3,3034102,-1,10,1
3034102,3034102,3034102,3034102,1,1,2,1,1,2,3011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3034103,3034103,3034103,3034103,1,1,2,1,1,2,3011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3034104,3034104,3034104,3034104,1,1,2,1,1,2,3011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3034105,3034105,3034105,3034105,1,1,2,1,1,2,3011105,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3034106,3034106,3034106,3034106,1,1,2,1,1,2,3011106,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3034201,3034201,3034201,3034201,1,1,2,1,1,2,3011201,4,3034101,3034301,3034301,3011101,4,8,3034202,-1,10,1
3034202,3034202,3034202,3034202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3034203,3034203,3034203,3034203,1,1,2,1,1,2,3011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3034204,3034204,3034204,3034204,1,1,2,1,1,2,3011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3034205,3034205,3034205,3034205,1,1,2,1,1,2,3011205,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3034206,3034206,3034206,3034206,1,1,2,1,1,2,3011206,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3034301,3034301,3034301,3034301,1,1,1,1,1,2,3011301,4,3034201,3034401,3034401,3031401,9,20,3034302,-1,10,1
3034302,3034302,3034302,3034302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3034303,3034303,3034303,3034303,1,1,1,1,1,2,3011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3034304,3034304,3034304,3034304,1,1,1,1,1,2,3011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3034305,3034305,3034305,3034305,1,1,1,1,1,2,3011305,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3034306,3034306,3034306,3034306,1,1,1,1,1,2,3011306,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3034401,3034401,3034401,3034401,1,1,1,1,1,1,3031401,4,3034301,3034401,3034401,3031401,21,32,3034402,-1,10,1
3034402,3034402,3034402,3034402,1,1,1,1,1,1,3031402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3034403,3034403,3034403,3034403,1,1,1,1,1,1,3031403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3034404,3034404,3034404,3034404,1,1,1,1,1,1,3031404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3034405,3034405,3034405,3034405,1,1,1,1,1,1,3031405,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3034406,3034406,3034406,3034406,1,1,1,1,1,1,3031406,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3041401,3041401,3041401,3041401,1,1,1,1,1,1,3041401,999999999,3041401,3041401,3041401,3041401,21,32,3041402,-1,10,0.01
3041402,3041402,3041402,3041402,1,1,1,1,1,1,3041402,999999999,3041402,3041402,3041402,3041401,21,32,3041403,-1,20,0.01
3041403,3041403,3041403,3041403,1,1,1,1,1,1,3041403,999999999,3041403,3041403,3041403,3041401,21,32,3041404,-1,40,0.01
3041404,3042401,3041404,3041404,2,1,1,2,1,1,3041404,999999999,3041404,3041404,3041404,3041401,21,32,3041405,-1,60,0.01
3041405,3042401,3041405,3041405,2,1,1,2,1,1,3041405,999999999,3041405,3041405,3041405,3041401,21,32,3041406,-1,100,0.01
3041406,3042401,3041406,3041406,2,1,1,2,1,1,3041406,999999999,3041406,3041406,3041406,3041401,21,32,-1,-1,999999999,0.01
3042101,3042101,3042101,3042101,1,1,2,1,1,2,3011101,10,3042101,3042201,3042201,3011101,1,3,3042102,-1,10,0.5
3042102,3042102,3042102,3042102,1,1,2,1,1,2,3011102,10,3042102,3042202,3042202,3011101,1,3,-2,-2,20,0.5
3042103,3042103,3042103,3042103,1,1,2,1,1,2,3011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3042104,3042104,3042104,3042104,1,1,2,1,1,2,3011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3042105,3042105,3042105,3042105,1,1,2,1,1,2,3011105,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3042106,3042106,3042106,3042106,1,1,2,1,1,2,3011106,0,-2,-2,-2,-2,0,0,-1,-1,999999999,0.0001
3042201,3042201,3042201,3042201,1,1,2,1,1,2,3011201,10,3042101,3042301,3042301,3011101,4,8,3042202,-1,10,0.5
3042202,3042202,3042202,3042202,1,1,2,1,1,2,3011202,10,3042102,3042302,3042302,3011101,4,8,-2,-2,20,0.5
3042203,3042203,3042203,3042203,1,1,2,1,1,2,3011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3042204,3042204,3042204,3042204,1,1,2,1,1,2,3011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3042205,3042205,3042205,3042205,1,1,2,1,1,2,3011205,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3042206,3042206,3042206,3042206,1,1,2,1,1,2,3011206,0,-2,-2,-2,-2,0,0,-1,-1,999999999,0.0001
3042301,3042301,3042301,3042301,1,1,1,1,1,2,3011301,10,3042201,3042401,3042401,3041401,9,20,3042302,-1,10,0.5
3042302,3042302,3042302,3042302,1,1,1,1,1,2,3011302,10,3042202,3042402,3042402,3041401,9,20,-2,-2,20,0.5
3042303,3042303,3042303,3042303,1,1,1,1,1,2,3011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3042304,3042304,3042304,3042304,1,1,1,1,1,2,3011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3042305,3042305,3042305,3042305,1,1,1,1,1,2,3011305,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3042306,3042306,3042306,3042306,1,1,1,1,1,2,3011306,0,-2,-2,-2,-2,0,0,-1,-1,999999999,0.0001
3042401,3042401,3042401,3042401,1,1,1,1,1,1,3041401,10,3042301,3042401,3042401,3041401,21,32,3042402,-1,10,0.5
3042402,3042402,3042402,3042402,1,1,1,1,1,1,3041402,10,3042302,3042402,3042402,3041401,21,32,-2,-2,20,0.5
3042403,3042403,3042403,3042403,1,1,1,1,1,1,3041403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3042404,3042404,3042404,3042404,1,1,1,1,1,1,3041404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3042405,3042405,3042405,3042405,1,1,1,1,1,1,3041405,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3042406,3042406,3042406,3042406,1,1,1,1,1,1,3041406,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3043101,3043101,3043101,3043101,1,1,2,1,1,2,3011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3043102,3043102,3043102,3043102,1,1,2,1,1,2,3011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3043103,3043103,3043103,3043103,1,1,2,1,1,2,3011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3043104,3043104,3043104,3043104,1,1,2,1,1,2,3011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3043105,3043105,3043105,3043105,1,1,2,1,1,2,3011105,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3043106,3043106,3043106,3043106,1,1,2,1,1,2,3011106,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3043201,3043201,3043201,3043201,1,1,2,1,1,2,3011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3043202,3043202,3043202,3043202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3043203,3043203,3043203,3043203,1,1,2,1,1,2,3011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3043204,3043204,3043204,3043204,1,1,2,1,1,2,3011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3043205,3043205,3043205,3043205,1,1,2,1,1,2,3011205,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3043206,3043206,3043206,3043206,1,1,2,1,1,2,3011206,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3043301,3043301,3043301,3043301,1,1,1,1,1,2,3011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3043302,3043302,3043302,3043302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3043303,3043303,3043303,3043303,1,1,1,1,1,2,3011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3043304,3043304,3043304,3043304,1,1,1,1,1,2,3011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3043305,3043305,3043305,3043305,1,1,1,1,1,2,3011305,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3043306,3043306,3043306,3043306,1,1,1,1,1,2,3011306,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3043401,3043401,3043401,3043401,1,1,1,1,1,1,3041401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3043402,3043402,3043402,3043402,1,1,1,1,1,1,3041402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3043403,3043403,3043403,3043403,1,1,1,1,1,1,3041403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3043404,3043404,3043404,3043404,1,1,1,1,1,1,3041404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3043405,3043405,3043405,3043405,1,1,1,1,1,1,3041405,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3043406,3043406,3043406,3043406,1,1,1,1,1,1,3041406,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3044101,3044101,3044101,3044101,1,1,2,1,1,2,3011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3044102,3044102,3044102,3044102,1,1,2,1,1,2,3011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3044103,3044103,3044103,3044103,1,1,2,1,1,2,3011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3044104,3044104,3044104,3044104,1,1,2,1,1,2,3011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3044105,3044105,3044105,3044105,1,1,2,1,1,2,3011105,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3044106,3044106,3044106,3044106,1,1,2,1,1,2,3011106,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3044201,3044201,3044201,3044201,1,1,2,1,1,2,3011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3044202,3044202,3044202,3044202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3044203,3044203,3044203,3044203,1,1,2,1,1,2,3011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3044204,3044204,3044204,3044204,1,1,2,1,1,2,3011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3044205,3044205,3044205,3044205,1,1,2,1,1,2,3011205,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3044206,3044206,3044206,3044206,1,1,2,1,1,2,3011206,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3044301,3044301,3044301,3044301,1,1,1,1,1,2,3011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3044302,3044302,3044302,3044302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3044303,3044303,3044303,3044303,1,1,1,1,1,2,3011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3044304,3044304,3044304,3044304,1,1,1,1,1,2,3011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3044305,3044305,3044305,3044305,1,1,1,1,1,2,3011305,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3044306,3044306,3044306,3044306,1,1,1,1,1,2,3011306,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3044401,3044401,3044401,3044401,1,1,1,1,1,1,3041401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3044402,3044402,3044402,3044402,1,1,1,1,1,1,3041402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3044403,3044403,3044403,3044403,1,1,1,1,1,1,3041403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3044404,3044404,3044404,3044404,1,1,1,1,1,1,3041404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3044405,3044405,3044405,3044405,1,1,1,1,1,1,3041405,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
3044406,3044406,3044406,3044406,1,1,1,1,1,1,3041406,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
3045401,3045401,3045401,3045401,1,1,1,1,1,1,3045401,999999999,3045401,3045401,3045401,3041401,0,32,3045402,-1,10,0.01
3045402,3045402,3045402,3045402,1,1,1,1,1,1,3045402,999999999,3045402,3045402,3045402,3041401,0,32,3045403,-1,20,0.01
3045403,3045403,3045403,3045403,1,1,1,1,1,1,3045403,999999999,3045403,3045403,3045403,3041401,0,32,3045404,-1,40,0.01
3045404,3046401,3045404,3045404,2,1,1,2,1,1,3045404,999999999,3045404,3045404,3045404,3041401,0,32,3041405,-1,60,0.01
3046101,3046101,3046101,3046101,1,1,2,1,1,2,3011101,10,3046101,3046201,3046201,3011101,1,3,-2,-2,10,0.5
3046102,3046102,3046102,3046102,1,1,2,1,1,2,3011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3046103,3046103,3046103,3046103,1,1,2,1,1,2,3011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3046104,3046104,3046104,3046104,1,1,2,1,1,2,3011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3046201,3046201,3046201,3046201,1,1,2,1,1,2,3011201,10,3046101,3046301,3046301,3011101,4,8,-2,-2,10,0.5
3046202,3046202,3046202,3046202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3046203,3046203,3046203,3046203,1,1,2,1,1,2,3011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3046204,3046204,3046204,3046204,1,1,2,1,1,2,3011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3046301,3046301,3046301,3046301,1,1,1,1,1,2,3011301,10,3046201,3046401,3046401,3041401,9,20,-2,-2,10,0.5
3046302,3046302,3046302,3046302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3046303,3046303,3046303,3046303,1,1,1,1,1,2,3011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3046304,3046304,3046304,3046304,1,1,1,1,1,2,3011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3046401,3046401,3046401,3046401,1,1,1,1,1,1,3041401,10,3046401,3046401,3046401,3041401,21,32,-2,-2,10,0.5
3046402,3046402,3046402,3046402,1,1,1,1,1,1,3041402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3046403,3046403,3046403,3046403,1,1,1,1,1,1,3041403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3046404,3046404,3046404,3046404,1,1,1,1,1,1,3041404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3047101,3047101,3047101,3047101,1,1,2,1,1,2,3011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3047102,3047102,3047102,3047102,1,1,2,1,1,2,3011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3047103,3047103,3047103,3047103,1,1,2,1,1,2,3011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3047104,3047104,3047104,3047104,1,1,2,1,1,2,3011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3047201,3047201,3047201,3047201,1,1,2,1,1,2,3011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3047202,3047202,3047202,3047202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3047203,3047203,3047203,3047203,1,1,2,1,1,2,3011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3047204,3047204,3047204,3047204,1,1,2,1,1,2,3011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3047301,3047301,3047301,3047301,1,1,1,1,1,2,3011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3047302,3047302,3047302,3047302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3047303,3047303,3047303,3047303,1,1,1,1,1,2,3011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3047304,3047304,3047304,3047304,1,1,1,1,1,2,3011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3047401,3047401,3047401,3047401,1,1,1,1,1,1,3041401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3047402,3047402,3047402,3047402,1,1,1,1,1,1,3041402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3047403,3047403,3047403,3047403,1,1,1,1,1,1,3041403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3047404,3047404,3047404,3047404,1,1,1,1,1,1,3041404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3048101,3048101,3048101,3048101,1,1,2,1,1,2,3011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3048102,3048102,3048102,3048102,1,1,2,1,1,2,3011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3048103,3048103,3048103,3048103,1,1,2,1,1,2,3011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3048104,3048104,3048104,3048104,1,1,2,1,1,2,3011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3048201,3048201,3048201,3048201,1,1,2,1,1,2,3011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3048202,3048202,3048202,3048202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3048203,3048203,3048203,3048203,1,1,2,1,1,2,3011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3048204,3048204,3048204,3048204,1,1,2,1,1,2,3011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3048301,3048301,3048301,3048301,1,1,1,1,1,2,3011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3048302,3048302,3048302,3048302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3048303,3048303,3048303,3048303,1,1,1,1,1,2,3011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3048304,3048304,3048304,3048304,1,1,1,1,1,2,3011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
3048401,3048401,3048401,3048401,1,1,1,1,1,1,3041401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3048402,3048402,3048402,3048402,1,1,1,1,1,1,3041402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3048403,3048403,3048403,3048403,1,1,1,1,1,1,3041403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3048404,3048404,3048404,3048404,1,1,1,1,1,1,3041404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4011101,4011101,4011101,4011101,1,1,2,1,1,2,4011101,999999999,4011101,4011201,4011201,4011101,1,3,4011102,-1,10,1
4011102,4011102,4011102,4011102,1,1,2,1,1,2,4011102,999999999,4011102,4011202,4011202,4011101,1,3,4011103,-1,20,1
4011103,4011103,4011103,4011103,1,1,2,1,1,2,4011103,999999999,4011103,4011203,4011203,4011101,1,3,4011104,-1,40,1
4011104,4011104,4011104,4011104,1,1,2,1,1,2,4011104,999999999,4011104,4011204,4011204,4011101,1,3,4011105,-1,60,1
4011105,4011105,4011105,4011105,1,1,2,1,1,2,4011105,999999999,4011105,4011205,4011205,4011101,1,3,4011106,-1,100,1
4011106,4011106,4011106,4011106,1,1,2,1,1,2,4011106,999999999,4011106,4011206,4011206,4011101,1,3,-1,-1,999999999,1
4011201,4011201,4011201,4011201,1,1,2,1,1,2,4011201,999999999,4011101,4011301,4011301,4011101,4,8,4011202,-1,10,0.9
4011202,4011202,4011202,4011202,1,1,2,1,1,2,4011202,999999999,4011102,4011302,4011302,4011101,4,8,4011203,-1,20,0.9
4011203,4011203,4011203,4011203,1,1,2,1,1,2,4011203,999999999,4011103,4011303,4011303,4011101,4,8,4011204,-1,40,0.9
4011204,4011204,4011204,4011204,1,1,2,1,1,2,4011204,999999999,4011104,4011304,4011304,4011101,4,8,4011205,-1,60,0.9
4011205,4011205,4011205,4011205,1,1,2,1,1,2,4011205,999999999,4011105,4011305,4011305,4011101,4,8,4011206,-1,100,0.9
4011206,4011206,4011206,4011206,1,1,2,1,1,2,4011206,999999999,4011106,4011306,4011306,4011101,4,8,-1,-1,999999999,0.9
4011301,4011301,4011301,4011301,1,1,1,1,1,2,4011301,999999999,4011201,4021401,4021401,4021401,9,20,4011302,-1,10,0.75
4011302,4011302,4011302,4011302,1,1,1,1,1,2,4011302,999999999,4011202,4021402,4021402,4021401,9,20,4011303,-1,20,0.75
